title,title_furigana,title_en
桃子マニュアル,ももこまにゅある,Momoko manyual
百々咲高校1年C組猫祭くん,ももさきこうこういちねんしーぐみねこまつりくん,Momosaki Highschool Class1-C Nekomatsuri-kun
モモタノハナ,MOMOTA NO HANA,
ももち麗子-問題提起作品集,ももちれいこもんだいていきさくひんしゅう,Reiko Momochi Problem institution work collection(Reiko Momochi Mondai Teiki Sakuhinshuu)
百と卍,ももとまんじ,Momo to Manji
もののけトゥモロウ,Mononoke tomorrow,
桃の魔術師,もものまじゅつし,Momo no majutsushi
桃姫伝奇,ももひめでんき,Momohime denki
百目姫捕物絵巻,ももひめとりものえまき,Momohime Torimono Emaki
ももプロZ,ももぷろぜっと,MOMOPROZ
モモンガのムサ,Momonga no musa,
ももんち,Momonchi,
舫鬼九郎,もやいおにくろう,MOYAI ONIKUROU
もやしもん,Moyashimon -Tales of Agriculture-,
森薫拾遺集,もりかおるしゅういしゅう,Morikaori Shuuishuu
森田さんは無口,もりたさんはむくち,Morita san ha mukuchi
モリのアサガオ,Mori no Asagao,
森の戦士ボノロン,もりのせんしぼのろん,Bonolon
森のテグー,もりのてぐー,TEGU IN FOREST
モリモリッ!ばんちょー!!キヨハラくん,Morimori Bancho Kiyokarakun,
森山中教習所,もりやまちゅうきょうしゅうじょ,Moriyamachu driving school
MORUMO1/10,もるもじゅうぶんのいち,MORUMO1/10
もーれつア太郎,もーれつあたろう,MOURETUATAROU
も〜れつバンビ,もーれつばんび,Moretsu Banbi
モンキーターン,Monkey Turn,
モンキーピーク,Monkey Peak,
文句の付けようがないラブコメ,もんくのつけようがないらぶこめ,Monku no Tsukeyou ga Nai Love Comedy
MONGREL (モングレル),もんぐれる,MONGREL
モンクロチョウ,Monkurochou,
紋次郎が行く!,もんじろうがいく,Monjirou Ga Yuku!
妖怪少女 -モンスガ-,もんすが,Monsuga
MONSTER(モンスター),もんすたー,Monster
モンスターキャンディ,Monster candy,
モンスター・コレクション 魔獣使いの少女,もんすたーこれくしょん まじゅうつかいのしょうじょ,Monster collection A girl with devil beasts
モンスターソウル,Monster Soul,
モンスターDJ,もんすたーでぃーじぇー,Monsuta- DJ
モンスターバンケット 饕餮饗餐,もんすたーばんけっと とうてつきょうさん,Monster Banquet Toutetsu Kyousan
モンスターハンター オラージュ,Monster Hunter Orage,
モンスターハンター 平松伸二短編集,もんすたーはんたー ひらまつしんじたんぺんしゅう,MONSTER HUNTER
モンスターファーム〜円盤石の秘密〜,もんすたーふぁーむえんばんせきのひみつ,Monster farm secret of disk stone
モンスター娘のいる日常,もんすたーむすめのいるにちじょう,Everyday that there is a monster girls.
モンスターメーカー学園,もんすたーめーかーがくえん,MONSTER MAKER SCOOL
モンスターメーカー・サガ,MONSTER MAKER SAGA,
モン・スール,Mon Sur,
問題サラリーMAN,もんだいさらりーまん,MONDAI SALARY MAN
問題児たちが異世界から来るそうですよ?,もんだいじたちがいせかいからくるそうですよ,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?
問題児たちが異世界から来るそうですよ? 乙,もんだいじたちがいせかいからくるそうですよ おつ,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo? Otsu
問題のない私たち,もんだいのないわたしたち,Mondai no nai watashi tachi
モンタージュ,Montage,
モンタナ・ジョーンズ,Montana Jones,
モンデ・キント,Monde quinte,
門番カエルはしゃがみたい,もんばんかえるはしゃがみたい,Monban Kaeru ha shagamitai
モンモンモン,Mon-mon-mon,
モンモン山が泣いてるよ,もんもんやまがないてるよ,Monmon yama ga naiteruyo
モンロー伝説,もんろーでんせつ,Monroe legend
