title,title_furigana,title_en
フィギュ☆モ,ふぃぎゅも,Figumo
Fiss,ふぃす,FISS
Who is 風生!?,ふーいずふおう,Who is Fuou!?
フイチン再見!,ふいちんつぁいちぇん,Fuichin Zai Jian! (Fuichin Saichen)
V2(ツイン)パンツァー,ぶいついんぱんつぁー,V Twin Panther
ヴイナス戦記,ぶいなすせんき,Venus Wars
V8キッド,ぶいはちきっど,V8 Kid
ぷいぷい!,Puipui!,
15 明刹工業高校ラグビー部,ふぃふてぃーん めいせつこうぎょうこうこうらぐびーぶ,15 Meisetsu kougyou koukou rugby bu
フィフティーン・ラブ,Fiften love,
フィーメンニンは謳う,ふぃーめんにんはうたう,Song of Feemennin
フィラメント〜漆原友紀作品集〜,ふぃらめんと,Filament
フィールドギア,Field Gear,
フィルムは生きている,ふぃるむはいきている,Film wa ikiteiru
ぶぅ,Buu,
風雲三姉妹LIN3 / 新・風雲三姉妹特LIN,ふううんさんしまいりんりんりん しんふううんさんしまいとくりん,Shaolin Sisters
風雲児たち,ふううんじたち,Fuunji Tachi
風雲児たち-幕末編-,ふううんじたち ばくまつへん,Fuunji tachi bakumatsu hen
風雲プロレス30年,ふううんぷろれすさんじゅうねん,30 years of Japanese Professional Wrestling
風雲ライオン丸(一峰大二版・別冊冒険王映画テレビマガジン連載),ふううんらいおんまる かずみねだいじばん べっさつぼうけんおうえいがてれびまがじんれんさい,Fuuun Lionmaru (Bessatsu boukenou)
風雲ライオン丸(一峰大二版・冒険王連載),ふううんらいおんまる かずみねだいじばん ぼうけんおうれんさい,Fuuun Lionmaru
風雲わなげ野郎,ふううんわなげやろう,FUH UN WANAGE YAROU
風夏,ふうか,Fuuka
風華のいる風景,ふうかのいるふうけい,Fuuka no iru fuukei
風子のいる店,ふうこのいるみせ,Shop Where Fuco Exists
風盗伝,ふうとうでん,FUTODEN
風都探偵,ふうとたんてい,Fuuto tantei
風評破壊天使ラブキュリ,ふうひょうはかいてんしらぶきゅり,Fuhyo hakai tenshi Lovekyuri
夫婦な生活,ふうふなせいかつ,Fuufu na seikatsu
風魔の小次郎,ふうまのこじろう,HUUMA NO KOZIRO
風魔の小次郎 柳生暗殺帖,ふうまのこじろう やぎゅうあんさつちょう,Fuuma no Kojirou Yagyu Ansatsu-chou
風鳴の左近,ふうめいのさこん,Fumei No Sakon
ふうらい姉妹,ふうらいしまい,Fuurai Shimai
風林火嶄,ふうりんかざん,FUHRINKAZAN
フェアプレイス,FAIR PLACE,
フェアリーアイドルかのん,Fairy idol Kanon,
妖精標本(フェアリー・キューブ),ふぇありーきゅーぶ,Faily specimen
FAIRY TAIL(フェアリーテイル),ふぇありーている,FAIRY TAIL
FAIRY TAIL外伝,ふぇありーているがいでん,FAIRY TAIL Gaiden
フェアリー・マスター,Fairy master,
フェイスガード虜,ふぇいすがーどとりこ,Face guard Toriko
Fate/Apocrypha,ふぇいとあぽくりふぁ,Fate/Apocrypha
Fate/EXTRA,ふぇいとえくすとら,Fate/EXTRA
Fate/EXTRA CCC FoxTail,ふぇいとえくすとら しーしーしー ふぉっくすている,Fate/EXTRA CCC FoxTail
Fate/kaleid liner プリズマ☆イリヤ,ふぇいとかれいどらいなーぷりずまいりや,Fate/kaleid liner PRISMA ILLYA
Fate/kaleid liner プリズマ☆イリヤ ツヴァイ!,ふぇいとかれいどらいなーぷりずまいりやつばい,Fate/kaleid liner PRISMA ILLYA zwei
Fate/kaleid liner プリズマ☆イリヤ ドライ!!,ふぇいとかれいどらいなー ぷりずまいりや どらい,Fate/kaleid liner PRISMA ILLYA DREI!
Fate/Grand Order -mortalis:stella-,ふぇいとぐらんどおーだー もるたーりすすてら,Fate/Grand Order -mortalis:stella-
Fate/stay night,ふぇいとすていないと,Fate/stay night
Fate/stay night Heaven's Feel,ふぇいとすていないと へぶんずふぃーる,Fate/stay night Heaven's Feel
Fate/strange Fake,ふぇいとすとれんじふぇいく,Fate/strange Fake
Fate/Zero,ふぇいと ぜろ,Fate/Zero
Fate/Zero 黒,ふぇいとぜろ くろ,Fate/ZERO Kuro
Fate/hollow ataraxia,ふぇいとほろうあたらくしあ,Fate/hollow ataraxia
Fate/mahjong night 聖牌戦争,ふぇいとまーじゃんないと せいはいせんそう,Fate/mahjong night
ふぇちっくす!,Fetixxx!,
Felice,ふぇりーちぇ,Felice
フェルマーが笑ってる,ふぇるまーがわらってる,Fermat laughs
女子妄想症候群(フェロモマニアシンドローム),ふぇろもまにあしんどろーむ,Feromon mania sindroom
フォーエバー神児くん,ふおーえばーこうじくん,Forever koji kun
Forget-me-not,ふぉげっとみーのっと,Forget me not
フォーチュン,FORTUNE,
FORTUNE ARTERIAL,ふぉーちゅん あてりある,FORTUNE ARTERIAL
FORTUNE ARTERIAL Character's Prelude,ふぉーちゅんあてりあるきゃらくたーすぷれりゅーど,FORTUNE ARTERIAL Character's Prelude
フォトカノ Sweet Snap,ふぉとかの すいーとすなっぷ,Photo kano Sweet snap
フォトカノ Happy Album,ふぉとかの はっぴーあるばむ,Photo kano Happy album
フォトカノ Memorial Pictures,ふぉとかの めもりある ぴくちゃーず,Photo kano Memorial picutures
フォトカノ Your Eyes Only,ふぉとかの ゆあ あいず おんりー,Photo kano Your eyes only
フォトカノ Love Album,ふぉとかの らぶあるばむ,Photo kano Love album
フォトン,Photon,
フォーナが走る,ふぉーながはしる,Fona ga hashiru
フォービリオンナイツ 久正人傑作短編集,ふぉーびりおんないつ ひさまさとけっさくたんぺんしゅう,Four billion nights Hisa Masato masterpiece of short stories
ふおんコネクト!,Fuon connect,
深く美しきアジア,ふかくうつくしきあじあ,MAGICAL SUPER ASIA
深く静かに沈没せよ!!,ふかくしずかにちんぼつせよ,Deeply quietly sinking case !!
不可思議堂奇譚,ふかしぎどうきたん,Fukashigidou Kitan
部活、好きじゃなきゃダメですか?,ぶかつすきじゃなきゃだめですか,Bukatsu sukijanakya dame desuka?
部活動,ぶかつどう,Bukatsudou
ぶかつどう,BUKATSUDOU KIYOYUKI ITOH,
ブギーキャットNAVI,ぶぎーきゃっとなび,BoogieCat Navi
フキゲンシンデレラ,FUKIGEN CINDERELLA,
不機嫌なモノノケ庵,ふきげんなもののけあん,Fukigen na mononoke an
不気田くん,ぶきたくん,Bukita kun
ブギーポップデュアル -負け犬たちのサーカス-,ぶぎーぽっぷでゅある,Boogipop dual -Loser's circus-1999
ブギーポップは笑わない,ぶぎーぽっぷはわらわない,Boogipop do not laug
ぷぎゅる,Pugyuru,
武侠さるかに合戦,ぶきょう さるかにがっせん,Bukyo Sarukanigassen
不器用な匠ちゃん,ぶきようなたくみちゃん,Bukiyou Na Takumi Chan
フキンシンちゃん,Fukinshin chan,
フクコン!,Fukukon!,
福島鉄平短編集 アマリリス,ふくしまてっぺいたんぺんしゅう あまりりす,Fukushima Teppei Collection of short stories Amaryllis
福島鉄平短編集 スイミング,ふくしまてっぺいたんぺんしゅう すいみんぐ,Fukushima Teppei Collection of short stories Swimming
復讐教室,ふくしゅうきょうしつ,Fukusyuu Kyoushitsu
復讐のように,ふくしゅうのように,Tit for tat
福神町綺譚,ふくじんちょうきたん,Hukujinn tyou kitan
ふくにい,Fukunii,
ぷくぷく天然かいらんばん,ぷくぷくてんねんかいらんばん,Pukupuku Natural Circular Notice
ふくふくふにゃ〜ん,ふくふくふにゃん,Fukufukunyan
ふぐマン,FUGU MAN,
覆面系ノイズ,ふくめんけいのいず,Anonymous Noise
ぷくゆり,Pukuyuri,
ふくらむMYハーツ,ふくらむまいはーつ,Hukuramu my hearts
文車館来訪記,ふぐるまかんらいほうき,Fuguruma-kan Raihoki
吹けよカミカゼ,ふけよかみかぜ,Fukeyo Kamikaze
BUZZER BEATER,ぶざーびーたー,BUZZER BEATER
プーサン,Puusan,
フジアキコ物語〜ウルトラマン撮影秘話〜,ふじあきこものがたり うるとらまんさつえいひわ,Fuji Akiko monogatari
ふしぎ占い少女(タロットガール) ちょっとだけ☆マーメイド,ふしぎたろっとがーる ちょっとだけまーめいど,Fushigi Tarot Girl Cyottodake Mermaid
ふしぎ通信 トイレの花子さん,ふしぎつうしんといれのはなこさん,Fushigi tsuushin toire no hanako san
ふしぎトーボくん,Fushigi Toobo-kun,
不思議な少年,ふしぎなしょうねん,Hushigi na shounen
ふしぎな少年(手塚治虫),ふしぎなしょうねんてづかおさむ,Hushigi na shounen (Teduka Osamu)
不思議なソメラちゃん,ふしぎなそめらちゃん,Magical Somera-chan (Fushigi na somera-shan)
ふしぎなメルモ(ママァちゃん),Marvelous Melmo (Fushigi na Merumo),
ふしぎの国の波平さん,ふしぎのくにのなみへいさん,Fushigi no Kuni no Namihei San
ふしぎの国のバード,ふしぎのくにのばーど,Hushigi no Kuni no Bird
不思議の国の美幸ちゃん,ふしぎのくにのみゆきちゃん,Miyukichan in Wonderland
不思議の環 RIDDLE,ふしぎのわ りどる,Wonder of the ring RIDDLE
不思議ハンター,ふしぎはんたー,Fushigi Hunter
不思議ハンター スペシャル,ふしぎはんたーすぺしゃる,Fushigi Hunter Special
ふしぎふしぎ,Mistery,
ふしぎ遊戯,ふしぎゆうぎ,Fushigi Yuugi
ふしぎ遊戯 玄武開伝,ふしぎゆうぎげんぶかいでん,Fushigi Yuugi Genbukaiden
フジキュー!!!〜Fuji Cue's Music〜,ふじきゅーふじきゅーずみゅーじっく,Fujikyuu Fuji Cue's Music
不思議流,ふしぎりゅう,Fushigi-Ryu
ふしぎ旅行記,ふしぎりょこうき,Fushigi Ryokoki
フジケン,Fujiken,
藤子・F・不二雄 異色短編集,ふじこえふふじおいしょくたんぺんしゅう,Fujio F Fujiko-Unique Collection Of Short Stories
藤子・F・不二雄 SF短編集,ふじこえふふじおえすえふたんぺんしゅう,Fujio F Fujiko-SF Collection Of Short Stories
藤子・F・不二雄少年SF短編集,ふじこえふふじおしょうねんえすえふたんぺんしゅう,Fujio F Fujiko-BOY SF Collection Of Short Stories
藤子不二雄ブラックユーモア傑作集,ふじこふじおぶらっくゆーもあけっさくしゅう,FUJIKOFUJIO Black Humor Collection of Masterpieces
藤子不二雄物語 ハムサラダくん,ふじこふじおものがたり はむさらだくん,Fujiko Fujio Story Ham Salda kun
藤崎竜短編集2 DRAMATIC IRONY,ふじさきりゅうたんぺんしゅうつーどらまてぃっくあいろにー,Ryu Fujisaki-Collection Of Short Stories. DRAMATIC IRONY
藤崎竜短編集 WORLDS,ふじさきりゅうたんぺんしゅう わーるず,Ryu Fujisaki-Collection Of Short Stories. WORLDS
武士沢レシーブ,ぶしざわれしーぶ,BUSHIZAWA RECEIVE
フジ三太郎,ふじさんたろう,Fuzi santarou
藤田和日郎短編集 暁の歌,ふじたかずろうたんぺんしゅうあかつきのうた,Fujita Kazuhiro-Collection Of Short Stories. Akatsukinouta
藤田和日郎短編集 夜の歌,ふじたかずろうたんぺんしゅうよるのうた,Fujita Kazuhiro-Collection Of Short Stories. Yorunouta
ふしだら×純情,ふしだらでじゅんじょう,Fushidara de junjou
武士道シックスティーン(安藤慈朗版),ぶしどうしっくすてぃーん あんどうじろうばん,Bushidou Sixteen Andou ver
武士道シックスティーン(尾崎あきら版),ぶしどうしっくすてぃーん おざきあきらばん,Bushidou Sixteen
武士のフトコロ,ぶしのふところ,Bushi no Futokoro
フジマルッ!,Fujimaru,
不死身のフジナミ,ふじみのふじなみ,FUJIMINOFUJINAMI
不死身ラヴァーズ,ふじみらばーず,Fujimi Ravazu
藤村くんメイツ!,ふじむらくんめいつ,Fujimurakun mates
富士山さんは思春期,ふじやまさんはししゅんき,Fujiyamasan ha Shisyunki
藤原伯爵の受難,ふじわらはくしゃくのじゅなん,Fujiwara Hakushaku no Junan
武心〜BUSHIN〜,ぶしん,BUSHIN
BOOSKA+(ブースカ プラス),ぶーすかぷらす,BOOSKA PLUS
フースケ,Husuke,
ふーすてっぷ,Fu-step,
ブスと姫君,ぶすとひめぎみ,Bus and princess
ブスに花束を。,ぶすにはなたばを,Busu ni hanataba o
ブスの瞳に恋してる,ぶすのひとみにこいしてる,Busu no hitomi ni koi siteru
武装島田倉庫,ぶそうしまだそうこ,Busou Shimada Souko
武装錬金,ぶそうれんきん,Buso Renkin (Armored alchemist)
ふぞろいの林檎たち,ふぞろいのりんごたち,Fuzoroi no ringo tachi
ブタイウラ,Butaiura,
ぶたいぬ,Buta Inu,
双角カンケイ。,ふたかくかんけい,Futakaku kankei
ふたがしら,Futagashira,
フータくん,Hutakun,
ふたご最前線,ふたごさいぜんせん,Futago Saizensen
双子の騎士,ふたごのきし,Futago no kishi
双子の帝國,ふたごのていこく,Futago no teikoku
二瘤駱駝,ふたこぶらくだ,Futakobu Rakuda
ふたごもんじゃ,Futago Monja,
武打星,ぶだせい,BU DA SEI
ふだつきのキョーコちゃん,Fudatsuki no KyokoChan,
二つの歌 三つの物語-理の橋-,ふたつのうた みっつのものがたり ことわりのはし,Futatsu no uta Mittsu no monogatari Kotowari no hashi
ふたつのスピカ,Twin Spica (Futatsu no Supica),
二ツ星駆動力学研究所,ふたつぼしくどうりきがくけんきゅうじょ,Futatsuboshi kudourikigaku kenkyuujo
ブタのヘソのセレナーデ,Buta no serenade,
ふたば君チェンジ,ふたばくんちぇんじ,Futaba-kun Change
双葉さん家の姉弟,ふたばさんちのしてい,Futabasanchi no shitei
ふたばの教室,ふたばのきょうしつ,Futaba's classroom
ふ・た・り,Futari,
ふたりごと自由帳,ふたりごとじゆうちょう,Futarigoto Jiyucho
ふたり鷹,ふたりだか,Hutaridaka
ふたりでひとりぐらし、,Futari de hitori gurashi,
ふたりでリンゲル・ロックを,Hutari de ringer rock wo,
ふたりと5人,ふたりと5にん,Futari to Gonin
2人におまかせ,ふたりにおまかせ,FUTARINIOMAKASE
ふたりの気持ち,ふたりのきもち,Futari no kimochi
二人のショーグン,ふたりのしょぐん,Hutari no shogun
ふたりの恋愛書架,ふたりのれんあいしょか,Futari no renai shoka
ふたりはプリキュア,Precure(Pretty cure),
ふたりはプリキュア スプラッシュスター,Precure Splash Star,
ふたりはプリキュアマックスハート,Precure Max Heart,
ふたりべや,Futaribeya,
ふたりぼっち戦争,ふたりぼっちせんそう,ONLY TWO WARS
ふたりぼっち伝説,ふたりぼっちでんせつ,Futaribotti Densetsu
ふたりぽっぽ,Futari Poppo,
ふたりモノローグ,Futari monologue,
フダンシズム-腐男子主義-,ふだんしずむ,Fudansizumu
風男塾物語,ふだんじゅくものがたり,Fudanjuku monogatari
ぷちえう゛ぁ,Petit EVA,
ブチカマシ!,Buchikamashi!,
ぷちはうんど,Putit Haund,
プチプチたんたんプチたんたん,Puchi Puchi Tan Tan Puchi Tan Tan,
ぷちぷちラビィ,Putiputi Ravi,
ぷちぷり*ユーシィ,ぷちぷりゆーしぃ,Petite Princess ( Puchi Puri Yucie )
ぷちます! -PETIT IDOLM@STER-,ぷちます ぺてぃっとあいどるますたー,Puchimasu! -PETIT IDOLM@STER-
斑丸ケイオス,ぶちまるけいおす,Buchimaru Chaos
ぷちモン,Putit Monster (Puchimon),
不沈アタッカー,ふちんあたっかー,Fuchin attacker
不沈戦艦紀伊,ふちんせんかんきい,The Ultimate Battleship Kii
普通の女子校生が【ろこどる】やってみた。,ふつうのじょしこうせいがろこどるやってみた,Futsuu no Joshikousei ga Rokodoru Yattemita
復活!!第三野球部,ふっかつだいさんやきゅうぶ,Revival The third baseball club
ブッキラによろしく!,Bukkira Ni Yorosiku!,
ブッキングライフ,The booking life,
HOOK -フック-,ふっく,HOOK
ぶっくまーく!,Bookmark!,
ぶっしのぶっしん 鎌倉半分仏師録,ぶっしのぶっしん かまくらはんぶんぶっしろく,Busshi no busshin
ブッシメン!,Busshimen,
仏ゾーン ( ぶつゾーン ),ぶつぞーん,Butsu Zone
ブッダ,Budda,
ブッダくんギャグ精舎,ぶっだくんぎゃぐしょうじゃ,Buddha gag monastery
ぶっちぎり,Butchigiri,
ぶっちぎりCA,ぶっちぎりしーえー,Bucchigiri CA
ぷっちんHi!School,ぷっちんはいすくーる,Puttin Hi!School
ふつつかなヨメですが!,Futsutsuka na Yome desuga,
ふつつか者の兄ですが,ふつつかもののあにですが,Futsutsukamono no ani desuga
風飛び一斗,ぶっとびいっと,Buttobi Itto
ぶっとび!潤二郎,ぶっとびじゅんじろう,Buttobi Junjirou
フットブルース,Foot Blues,
蹴魂,ふっとぼーる,Foot ball
フットボール鷹,ふっとぼーるたか,Foot ball Taka
BTOOOM!,ぶとぅーむ,BTOOOM!
フードハンター双雷伝,ふーどはんたーそうらいでん,Food hunter Souraiden
フードファイタータベル,Food Fighter TABELU,
フードンビ,Foodombie,
ぷにっと放課後のプレアデス,ぷにっとほうかごのぷれあです,Punitto Houkago no Pleiades
ぷにゅぷにゅ勇者 ミャメミャメ,ぷにゅぷにゅゆうしゃ みゃめみゃめ,Punyupunyu yusha Myamemyame
不能犯,ふのうはん,Funouhan
ぶーぶーかがぶー,BooBoo Kagaboo,
BooBooブタラ,ぶーぶーぶたら,Boo Boo BUTARA
フープメン,Hoopmen,
符法師マンダラ伝カラス,ふほうしまんだらでんからす,Fuhoushi mandara den karasu
踏切時間,ふみきりじかん,Fumikiri jikan
ブーム・タウン,BOOM TOWN,
不滅のあなたへ,ふめつのあなたへ,Fumetsu no anata e
BUYUDEN-武勇伝-,ぶゆうでん,BUYUDEN
フュージョン戦記 ガンダムバトレイヴ,ふゅーじょんせんき がんだむばとれいぶ,Fusion Chronicle Gundam Battle-Rave
フューチャーカード バディファイト,Future Card Buddyfight,
冬の動物園,ふゆのどうぶつえん,Winter zoo
冬はなび,ふゆはなび,Fuyu hanabi
冬物語,ふゆものがたり,Winnter story
Flyable Heart,ふらいあぶるはーと,Flyable Heart
無頼風,ぶらいかぜ,BURAIKAZE
PRICE 女流棋士飛翔伝,ぷらいす じょりゅうきしひしょうでん,PRICE Joryuu kishi hishouden
無頼伝涯,ぶらいでんがい,BURAIDEN GAI
ブライトキングダム,BLIGHT KINGDOM,
無頼猫,ぶらいねこ,Buraineko
P.A. 〜プライベートアクトレス〜,ぷらいべーとあくとれす,P.A.: Private Actress
ぷらいまりィずむ!,Primarism!,
プライム・ローズ,Praimerouse,
ふらいんぐうぃっち,Flying Witch,
フライングドラゴン,Flying dragon,
フライング・ベン,Flying Ben,
フ・ラ・グ,Flag,
フラグタイム,Fragtime,
フラクタル,Fractale,
ぶらこんッ!?,Burakon,
BROTHERS-ブラザーズ-,ぶらざーず,Brothers
ブラザーフッド,Brotherhood,
フラジャイル 病理医岸京一郎の所見,ふらじゃいる びょうりい きしけいいちろうのしょけん,Fragile Byourii Kishi Keiichirou no Shoken
+ANIMA,ぷらすあにま,Plus Anima
プラスチック解体高校,ぷらすちっくかいたいこうこう,Plastic Kaitai Koukou
+チック姉さん,ぷらすちっくねえさん,+Tic Elder Sister
プラスチックリトル,Plastic Little,
ブラス・ナックル,Brass knuckle,
プラズマイザー電,ぷらずまいざーでん,Purazumaiza Den
BLASSREITER -genetic- (ブラスレイター ジェネティック),ぶらすれいたー じぇねてぃっく,BLASSREITER GENETIC
+1サプライズ,ぷらすわんさぷらいず,Plus one surprise
ぷらせぼくらぶ,Placebo club,
プラチナ,Platinum,
プラチナエンド,Platinumend,
プラチナガーデン,Platinum Garden,
BLACK OUT,ぶらっくあうと,BLACK OUT
ブラック・エンジェルズ,Black Angels,
BLACK CAT (ブラック キャット),ぶらっくきゃっと,Black Cat
ブラックギャラクシー6,ぶらっくぎゃらくしーしっくす,Black Galaxy Six
ブラッククローバー,Black Clover,
BLACK CITY 叶恭弘短編集,ぶらっくしてぃー かのうやすひろたんぺんしゅう,BLACK CITY
ブラック・ジャック,Black Jack,
ブラックジャック〜青き未来〜,ぶらっくじゃっく あおきみらい,Black Jack -Aoki mirai-
ブラックジャック 〜黒い医師〜,ぶらっくじゃっく くろいいし,Black Jack: The Black doctor [Yamamoto Kenji]
ブラック・ジャック創作秘話 〜手塚治虫の仕事場から〜,ぶらっくじゃっくそうさくひわ てづかおさむのしごとばから,Black Jack Sousakuhiwa Tezuka Osamu no shigotoba kara
ブラックジャックによろしく,Say hello to BLACK JACK,
ブラックジャック・ネオ,BLACK JACK NEO,
B.Jブルース,ぶらっくじゃっくぶるーす,BlackJack Blues
ブラック商会変奇郎 (シャドウ商会変奇郎),ぶらっくしょうかいへんきろう,SHADOW SHOKAI HENKIRO (BLACK SHOKAI HENKIRO)
FLAGS,ふらっぐす,FLAGS
BLACK TIGER,ぶらっくてぃがー,BLACK TIGER
BRACK TORCH,ぶらっくとーち,Brack Torch
ブラックナイト・バット,Black Knight BAT,
ブラックナイトパレード,Blacknight parade,
BLACK BRAIN (ブラックブレイン),ぶらっくぶれいん,Black brain
ブラック・ブレット,Burakkuburetto,
BLACK-BOX,ぶらっくぼっくす,BLACK-BOX
B.M.N(シリーズ),ぶらっくまんでーないとしりーず,B.M.N
ブラックヤギーと劇薬まどれーぬ(短編集),ぶらっくやぎーとげきやくまどれーぬ,Black yaggy and Medicine sweet
BLACK LAGOON(ブラックラグーン),ぶらっくらぐーん,BLACK LAGOON
ブラックラック,Black Lack,
ブラック★ロックシューター イノセントソウル,ぶらっくろっくしゅーたー いのせんとそうる,BLACK ROCK SHOOTER Innocent soul
FLASH,ふらっしゅ,FLASH
フラッシュ!奇面組,ふらっしゅきめんぐみ,FLASH! Kimengumi
ブラッディエンジェルズ,BLOODY ANGELS,
ブラッディ・クロス,Bloody cross,
BLOODY JUNKIE,ぶらっでぃーじゃんきー,BLOODY JUNKIE
BLOODY MONDAY,ぶらっでぃまんでい,BLOODY MONDAY
BLOODY MONDAY Season2 絶望の匣,ぶらっでぃまんでいしーずんつぅぱんどらのはこ,BLOODY MONDAY Season2 Pandora no hako
BLOODY MONDAY ラストシーズン,ぶらっでぃーまんでい らすとしーずん,BLODDY MONDAY Last Season
ブラッディ・リリィ,Bloody lily,
flat,ふらっと,Flat
BLOOD ALONE,ぶらっどあろーん,BLOOD ALONE
BLOOD-C,ぶらっどしー,Blood-C
ブラッドハーレーの馬車,ぶらっどはーれーのばしゃ,Carriage of Brad Harley
BLOOD+,ぶらっどぷらす,BLOOD+
BLOOD+A (アダージョ),ぶらっどぷらすあだーじょ,BLOOD A
ブラッドラインズ,BLOOD LINES,
ブラッドラッド,BLOOD LAD,
プラナス・ガール,Puranasu Girl,
プラネットガーディアン,Planet Guardian,
プラネット・ラダー,Planet Ladder,
プラネテス,PLANETES,
ブラパ THE BLACK PARADE,ぶらぱ ざ ぶらっく ぱれーど,Burapa The Black Parede
ブラブラバンバン,Buraburabanban,
ふら・ふろ,Flat &amp; Flow,
プラマイごはん,Puramai gohan,
ぷら☆みすらんど,ぷらみすらんど,Puramisu land
BLAME!(ブラム!),ぶらむ,BLAME
ブラム学園! アンドソーオン弐瓶勉作品集,ぶらむがくえんあんどそーおんにへいつとむさくひんしゅう,Blame high school and so on
