title,title_furigana,title_en
中村工房,なかむらこうぼう,Nakamura Koubou
中村メイ子をかき鳴らせ!!!,なかむらめいこをかきならせ,Nakamura Meiko wo kakinarase!!!
長屋王残照記,ながやおうざんしょうき,Nagayao zanshoki
中山ラマダのかくしダマ!!,なかやまらまだのかくしだま,Nakayama Ramada No Kakushidama!!
なかよし団の冒険,なかよしだんのぼうけん,Nakayoshidan no bouken
ながるるるるるこ,Nagaruru Rururuko,
流れ星のジャッカル,ながれぼしのじゃっかる,Nagareboshi no Jackall
凪くんの不運な棚ぼた,なぎくんのふうんなたなぼた,Nagi-kun no fuun na tanabota
なぎさ食堂,なぎさしょくどう,Nagisa shokudou
なぎさにて,Nagisa nite,
なぎさMe公認,なぎさみこうにん,NAGISAMEKOUNIN
亡き少女の為のパヴァーヌ,なきしょうじょのためのぱばーぬ,Naki Shojo no Tameno Pavane
ナギーにおまかせ!,Nagy ni Omakase!,
哭きの竜,なきのりゅう,Naki no Ryu
泣き虫甲子園,なきむしこうしえん,NAKIMUSHIKOUSHIEN
なきむしステップ,Nakimushi step,
泣きむしストラテジー,なきむしすとらてじー,Nakimushi strategy
凪渡りー及びその他の短篇,なぎわたり およびそのたのたんぺん,Nagiwatari and other short stories
南Q阿伝,なくあでん,Nakuaden
泣く男,なくおとこ,Naku otoko
泣くな!十円,なくな10えん,Nakuna 10 Yen
泣くようぐいす,なくようぐいす,Nakuyo Uguisu
殴るぞ,なぐるぞ,Naguruzo
なごみさん,Nagomi san,
N・A・S・A,なさ,NASA
ナジカ電撃作戦,なじかでんげきさくせん,Najika Dengeki Sakusen
ナショナルキッド,National Kid,
茄子,なす,Eggplant
Ns'あおい(ナースあおい),なーすあおい,Ns' Aoi
ナースエンジェルりりかSOS,なーすえんじぇるりりか えすおーえす,Nurse angel RiRIKA SOS
茄子とアルタイル,なすとあるたいる,Nasu &amp; ALTAIR
なすび女王,なすびじょおう,Nasubi joou
なぜか笑介,なぜかしょうすけ,Nazeka Syousuke
なぜ東堂院聖也16歳は彼女が出来ないのか?,なぜとうじょういんせいや16さいはかのじょができないのか,Naze Toujouin Seiya 16sai wa kanojo ga deinai noka
謎解きドリル,なぞときどりる,Nazotoki Drill
ナゾトキ姫は名探偵,なぞときひめはめいたんてい,Nazotokihime ha Meitantei
なぞなぞ怪人ゾナーくん,なぞなぞかいじんぞなーくん,Nazonazo Kaijin Zona-kun
ナゾナゾ謎のお友達,なぞなぞなぞのおともだち,Nazo nazo nazo no otomodachi
謎の彼女X,なぞのかのじょえっくす,Nazo no kanojo x
謎の村雨くん,なぞのむらさめくん,Nazo no Murasame-kun
謎部のアレ。,なぞぶのあれ,Nazobu no are
NATURAL(ナチュラル),なちゅらる,NATURAL
ナチュン,NacuN,
懐かしい花の思い出,なつかしいはなのおもいで,Sweet memories of the flowers (Natsukashii hana no omoide)
懐かしファミコン物語,なつかしふぁみこんものがたり,Natsukashi Famikon Monogatari
ナツカツ 職業・高校野球監督,なつかつ しょくぎょう こうこうやきゅう かんとく,Natukatu Profession High school baseball director
なつきクライシス,Natsuki Crisis,
夏草物語,なつくさものがたり,Natsukusa monogatari
ナックモエ,Nackmoe,
ナックルボンバー学園,なっくるぼんばーがくえん,Knucklebomber gakuen
夏子の酒,なつこのさけ,Natsuko's Sake
ナッちゃん,Natu tyan,
夏のあらし!,なつのあらし,Natsu no Arashi
夏の球児たち,なつのきゅうじたち,NATSUNOKYUJITATI
夏の寓話,なつのぐうわ,Natsu No Niwa
奈津の蔵,なつのくら,Natsu No Kura
夏乃ごーいんぐ!,なつのごーいんぐ,Natsuno Going!
夏の残像,なつのざんぞう,Summer afterimage
夏の前日,なつのぜんじつ,Natsu no Zenjitsu
夏の魔術,なつのまじゅつ,Magic of summer
なつのロケット,Natu No Rocket,
夏藤さんちは今日もお天気,なつふじさんちはきょうもおてんき,Natsuhuji sannchi ha kyou mo otenki
夏生ナウプリンティング!,なつみなうぷりんてぃんぐ,Natsumi now printing!
ナツメキッ!!,Natsumeki!!,
夏目家の妙な人々,なつめけのみょうなひとびと,Natumeke no myou na hitobito
夏目友人帳,なつめゆうじんちょう,Natsume yujin chou
夏雪ランデブー,なつゆきらんでぶー,Natsuyuki rendezvous
ナデシコ!,Nadeshiko!,
なでしこドレミソラ,Nadeshiko doremisora,
なでしこのキセキ 川澄奈穂美物語,なでしこのきせき かわすみなほみものがたり,Nadeshiko no Kiseki Kawasumi Nahomi Monogatari
ナデシコヤマト,Nadeshiko Yamato,
なでなで,Nadenade,
NANA(ナナ),なな,NANA
七色いんこ,なないろいんこ,Nanairo Inco
七色仮面,なないろかめん,Nanairo kamen
七色刑事ムラサキ,なないろけいじむらさき,Nanairo Keiji Murasaki
なな色マジック,なないろまじっく,Rainbow Magic
なないろ☆ミラクル,なないろみらくる,Nanairo Miracle
なないろレシピ,Nana iro recipe,
ななかさんの印税生活入門,ななかさんのいんぜいせいかつにゅうもん,Nanaka-san no inzei seikatsu nyuumon
ななか6/17,ななかじゅうななぶんのろく,Nanaka 6 17
ななこSOS,ななこえすおーえす,NANAKOSOS
ななこまっしぐら!,Nanako Masshigura!,
ななしのアステリズム,Nanashi no asterism,
名無しは一体誰でしょう?,ななしはいったいだれでしょう,Nanashi ha ittai dare desyou
70億の針,ななじゅうおくのはり,70oku No Hari
NANASE,ななせ,NANASE
菜々ちゃんは俺のもの,ななちゃんはおれのもの,Nanachanhaorenomono
ななついろ★ドロップス,ななついろどろっぷす,Seven Colors Drops (Nanatsuiro Drops)
ななついろ★ドロップス Pure!!,ななついろどろっぷすぴゅあ,Seven Colors Drops Pure!! (Nanatsuiro Drops Pure!!)
ななつ神オンリー!,ななつかみおんりー,Nanatsukami only!
NaNa(綱渕貴仁),なな つなぶちたかひと,NaNa Takahito Tsunabuchi
七つの海 岩泉舞短編集,ななつのうみ いわいずみまいたんぺんしゅう,Nanatsu no umi
七つの大罪,ななつのたいざい,Nanatsu no Taizai
七つの大罪プロダクション,ななつのたいざいぷろだくしょん,Nanatsu no taizai production
七つの短編 鈴木央短編集,ななつのたんぺん すずきなかばたんぺんしゅう,Nanatsu no Tanpen
七つのマーブル,ななつのまーぶる,Nanatsu no marble
ナナとカオル,Nana to Kaoru,
7人のシェイクスピア NON SANZ DROICT,ななにんのしぇいくすぴあ けんりなからざるべし,7 Nin no shakespeare NON SANZ DROICT
7年目のセキララ結婚生活,ななねんめのせきららけっこんせいかつ,7nenme no sekirara kekkon seikatsu
ナナのリテラシー,Nana no Literacy,
750ライダー,ななはんらいだー,750 Rider
七匹の侍,ななひきのさむらい,Nanahiki no samurai
ナナマルサンバツ〜7○3×〜,ななまるさんばつ,Nanamaru sanbatsu
ななゆり,Nanayuri,
七夜の願い星ジラーチ 劇場版ポケットモンスタースペシャルコミック,ななよのねがいぼぢじらーち げきじょうばんぽけっともんすたーすぺしゃるこみっく,Pokemon: Jirachi Wish Maker Theater version Pokemon special comic
ナナヲ・チートイツ,Nanawo Chiitoitsu,
なにかもちがってますか,Nanika mochigatte masuka,
ナニワトモアレ,Naniwa tomoare,
何もないけど空は青い,なにもないけどそらはあおい,Nani mo naikedo sora wa aoi
ナニワ金融道,なにわきんゆうどう,NANIWA Financial Way (Naniwa Kinyudo)
7日の恐怖,なのかのきょうふ,Seven-day reign of terror
なのにあなたは会社へ行くの,なのにあなたはかいしゃへいくの,NANONI ANATAHA KAISHAHE IKUNO
なのに、ボクはイヤといえない,Nanoni bokuhaiyatoienai,
菜の花線路のむこう,なのはなせんろのむこう,Nanohana-senro no mukou
なのは洋菓子店のいい仕事,なのはようがしてんのいいしごと,Nanoha yougashiten no ii sigoto
ナノレンジャー,NanoRanger,
ナヴァグラハ-DefenD 9 Triggers-,なばぐらは,Navagraha
ナヴァグラハ -Virgin 9 soulS-,なばぐらは ばーじん ないん そうるず,NAVAGRAHA Virgin 9 soulS
隠の王,なばりのおう,Nabari no ou
NAVI,なび,Navi
ナポレオン -獅子の時代-,なぽれおん ししのじだい,Napoleon lion's age
ナポレオン -覇道進撃-,なぽれおん はどうしんげき,Napoleon Hadou Shingeki
ナマケモノがまた見てた,なまけものがまたみてた,Namakemono ga mata miteta
ナマケモノが見てた,なまけものがみてた,Namakemono ga Miteta
なまずランプ,Catfish ramp,
波打際のむろみさん,なみうちぎわのむろみさん,Namiuchi giwa no Muromi san
並木橋通りアオバ自転車店,なみきばしどおりあおばじてんしゃてん,Namikibashi Dori Aoba Jitensha Ten
なみだうさぎ〜制服の片想い〜,なみだうさぎ せいふくのかたおもい,Namidausagi Seifuku no Kataomoi
なみだ坂診療所,なみだざかしんりょうじょ,Namidazaka Shinryoujo
涙の乙女 大西巷一短編集,なみだのあくりゃ おおにしこういちたんぺんしゅう,Aclla in tears
涙の数だけ輝いて!,なみだのかずだけかがやいて,Namida no kazu dake kagayaite!
涙のバレーボール,なみだのばれーぼーる,Namida No Volleyball ( Volleyballof tears)
並盛サラリーマン,なみもりさらりーまん,Namimori salaryman
波よ聞いてくれ,なみよきいてくれ,Nami yo kiitekure
ナムジ 大國主 (古事記巻之一),なむじおおくにぬしこじきかんのいち,Namuji
〜なめねこ又吉最強伝説〜なめんなよ!,なめねこまたきちさいきょうでんせつ なめんなよ,Nameneko Matakichi Saikyo Densetsu: Namenna yo!
那由他,なゆた,Nayuta
なりきりコスピーちゃん,Narikiri Cospy chan,
ナリキン!,NARIKIN!,
成りたがり,なりたがり,Naritagari
なりたて!神社ガール。,なりたて じんじゃがーる,Naritate Jinja Girl
なり×ゆきリビング,なりゆきりびんぐ,Nariyuki living
成恵の世界,なるえのせかい,The world of Narue (Narue no sekai)
なるかみ長屋,なるかみながや,Narukami nagaya
鳴沢くんはおいしい顔に恋してる,なるさわくんはおいしいかおにこいしてる,Narusawa Kun Ha Oishii Kao Ni Koi Shiteru
なるたる,Narutaru,
NARUTO -ナルト-,なると,Naruto
NARUTO -ナルト- 外伝 〜七代目火影と緋色の花つ月〜,なるとがいでん ななだいめひかげとひいろのはなつづき,NARUTO GAIDEN Nanadaime Hikage to Hiiro no hanatsuduki
ナルどマ,Narudoma,
なる☆まん!,なるまん,Naruman
ナルミさん愛してる,なるみさんあいしてる,Narumisan Aishiteru
なれる!SE,なれるえすいー,Nareru! SE
なんか妖かい!?,なんかようかい,Nanka you kai !?
南紀の台所,なんきのだいどころ,The kitchen of South Kishu
南京路に花吹雪,なんきんろーどにはなふぶき,Nanjing road ni hanafubuki
なんくる姉さん,なんくるねえさん,Nankuru neesan
南国少年パプワくん,なんごくしょうねんぱぷわくん,Nangoku shounen Papuwa kun
南国トムソーヤ,なんごくとむそーや,Nangoku Tom sawyer
ナン様とレン,なんさまとれん,NANsama &amp; REN
ナンジャ忍者!もんじゃくん,なんじゃにんじゃもんじゃくん,Nanja Ninja Monjakun
なんだかコワレ丸,なんだかこわれまる,Nandaka Koware-maru
なんでここに先生が!?,なんでここにせんせいが,Nande Kokoni Sensei Ga
なんて素敵にジャパネスク,なんてすてきにじゃぱねすく,Nante Sutekini Japanesque
なんて素敵にジャパネスク -人妻編-,なんてすてきにじゃぱねすく ひとづまへん,Nante Sutekini Japanesque Hitozuma hen
なんてっ探偵・アイドル,なんてったんていあいどる,Nantettantei idol
なんでもツルカメ,Nandemo Tsurukame,
なーんとなくブーリン,NARNTONAKUBUURIN,
なんと孫六,なんとまごろく,Nanto Magoroku
何なら俺に話してみろ,なんならおれにはなしてみろ,Nan-nara Oreni Hanashitemiro
ナンバMG5,なんばえむじーふぁいぶ,Nanba MG5
ナンバカ,Nanbaka,
No.6,なんばーしっくす,No.6
ナンバー7,なんばーせぶん,Number 7
ナンバ デッドエンド,NANBA DEAD END,
NUMBER10,なんばーてん,NUMBER10
ナンバーファイブ 吾,なんばーふぁいぶ,No. 5
No.1海童,なんばーわんかいどう,No.1 Kaido
