title,title_furigana,title_en
義男の空,よしおのそら,Yoshio no sora
4ジゲン,よじげん,4 Jigen
四次元世界,よじげんせかい,4 dhimension world
吉田家のちすじ,よしだけのちすじ,Yoshidake No Chisuji
義経,よしつね,YOSHITSUNE
義経ちゃん剣風帖,よしつねちゃんけんぷうちょう,YOSHITSUNE CHAN KENPUHCHOU
よしとおさま!,Yoshitoosama!,
吉野北高校図書委員会,よしのきたこうこうとしょいいんかい,Yoshinokitakoukou toshoiinkai
よしのぶがっ!,Yoshinobuga!,
よしふみとからあげ,Yoshifumi To Karaage,
ヨシモトムチッ子物語,よしもとむちっこものがたり,Yoshimoto Muchikko Monogatari
よっけ家族,よっけかぞく,Yokke Kazoku
よつのは,Yotsunoha,
よつばと!,YOTSUBA &amp; !(YOTSUBA to!),
四谷快談,よつやかいだん,Yotsuyakaidan
四谷区花園町,よつやくはなぞのちょう,Yotsuya-ku Hanazonocho
ヨーデル王子,よーでるおうじ,The Prince JODEL
淀川ベルトコンベアガール,よどがわべるとこんべあがーる,Yodogawa belt conveyor girl
世直し源さん,よなおしげんさん,Yonaoshi Gen san
夜逃げ屋本舗,よにげやほんぽ,Yonigeya hompo
世にも奇妙な漫☆画太郎,よにもきみょうなまんえふがたろう,Yo nimo Kimyou na Man F Gataro
よにんぐらし,Yoningurashi,
米豊TIMES,よねぶたいむす,Yonebu TIMES
4年1組起立!,よねんいちくみきりつ,4nen1kumi stand up!
四年生,よねんせい,The 4th Grade
余の名はズシオ,よのなはずしお,My Name Is Zushio
4番サード,よばんさーど,No.4 Third
迷家〜ツミトバツ〜,よまいが つみとばつ,Mayoiga Tsumi to Batsu
夜回り先生,よまわりせんせい,Teacher of night time
ヨメさんは萌え漫画家,よめさんはもえまんがか,Yome san ha moe mangaka
嫁姑の拳,よめしゅうとめのけん,Yome Shuutome no Ken
よめヨメかなたさん,Yome yome kanata-san,
よゆう酌々,よゆうしゃくしゃく,Yoyuu shakushaku
寄らば斬るド,よらばきるど,YORABAKIRUDO
ヨリが跳ぶ,よりがとぶ,Yori Ga Tobu
寄り道ファミリ,よりみちふぁみり,Yorimichi family
夜、海へ還るバス,よるうみへかえるばす,Yoru Umi he Kaeru Bus
よるくも,Yorukumo,
夜とコンクリート,よるとこんくりーと,Night and concrete
夜になると僕は,よるになるとぼくは,Yoru ni naru to boku wa
夜の燈火と日向のにおい,よるのあかりとひなたのにおい,Yoru no akari to hinata no nioi
ヨルの鍵,よるのかぎ,Yoru no kagi
夜の珈琲,よるのこーひー,Yoru no coffee
夜の世界は美しい 〜17歳が異世界でキャバ嬢になった話〜,よるのせかいはうつくしい,Yoru no Sekai ha Utsukushii 17 sai ga Isekai de Cabaret jou ni Natta Hanashi
夜の戦士 信玄の忍び,よるのせんし しんげんのしのび,Yoru no Senshi Shingen no Shinobi
夜の太鼓,よるのたいこ,Yoru no Taiko
夜は短し歩けよ乙女,よるはみじかしあるけよおとめ,Yoru wa Mijikashi Arukeyo Otome
ヨルムンガンド,Jormungand,
夜森の国のソラニ,よるもりのくにのそらに,Yoru-mori no kuni no Sorani
夜よる傍に,よるよるそばに,Yoruyorusobani
鎧伝サムライトルーパー(ほしの竜一版),よろいでんさむらいとるーぱー ほしのりゅういちばん,Yoroiden Samurai Troopers (Ronin Warriors)
よろこびのうた,Yorokobi no Uta,
よろしく神田さん,よろしくかんださん,Yoroshiku Kanda-san
よろしく春一番,よろしくはるいちばん,Yoroshiku haruichiban
よろしくメカドック,Yoroshiku Mecha-doc,
よろずや喜八,よろずやきはち,Yorozuya Kihachi
弱虫ペダル,よわむしぺだる,Yowamushi Pedal
弱虫ペダル SPARE BIKE,よわむしぺだる すぺあばいく,Yowamushi Pedal Spare Bike
よん駒!,よんこま,Yonkoma!
4コマくーろんず,よんこまくーろんず,Yonkoma koorons
よんこまのこ,Yonkoma no ko,
四コマの星,よんこまのほし,Yonkoma no hoshi
45分間の魔法使い,よんじゅうごふんかんのまほうつかい,45funkan no mahoutsukai
四丁目の夕日,よんちょうめのゆうひ,Yon-choume No Yuuhi
よんでますよ、アザゼルさん。,YONDEMASUYO AZAZEL-SAN,
4P田中くん,よんぴーたなかくん,4P Tanakakun
4分間のマリーゴールド,よんふんかんのまりーごーるど,Marigold In 4 minutes
